,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
8116,A Guide to the Mount's Bay and the Land's End,John Ayrton Paris,Cornwall (England : County) -- Guidebooks,NA,NA,22,0,English,2015-01-30
8117,The Heir to Grand-Pré,John Frederic Herbin,Nova Scotia -- Fiction,NA,NA,5,37116,English,2015-01-30
8118,The British State Telegraphs,Hugo Richard Meyer,Telegraph -- Great Britain,Government ownership,NA,10,108236,English,2015-01-31
8119,"Hulme's Journal, 1818-19; Flower's Letters from Lexington and the Illinoi","lme's Journal, 1818-19; Flower's Letters from Lexington and the Illinois,",Illinois -- Description and travel,Edwards County (Ill.),Albion (Ill.) -- History,4,17,English,2015-01-31
8120,Der deutsche Durst: Methyologische Skizzen der deutschen Kulturgeschichte,Bauer,Germany -- Social life and customs,Drinking customs,Germans,37,77277,German,2015-01-31
8121,Maria: Vanhan legendan mukaan,Arvid Järnefelt,Short stories,Finnish fiction -- 19th century,NA,3,5066,Finnish,2015-01-31
8122,"Journal of Entomology and Zoology, Vol. 09, No. 3, September 1917",Various,Zoology -- Periodicals,Entomology -- Periodicals,Entomology -- California -- Periodicals,7,7858,English,2015-01-31
8123,Echoes of Old Lancashire,William E. A. Axon,Lancashire (England) -- History,NA,NA,8,17,English,2015-01-31
8124,"Bob Dexter and the Storm Mountain Mystery; or, The Secret of the Log Cabin",Baker,Detective and mystery stories,Boys -- Juvenile fiction,NA,8,17,English,2015-01-31
8125,Syrjästäkatsojan tarina,Charlotte Brontë,Autobiographical fiction,Love stories,Women teachers -- Fiction,11,17,Finnish,2015-01-31
8126,Ancient Landscapes of the Grand Canyon Region,Edwin D. McKee,Geology -- Arizona -- Grand Canyon National Park,Geology -- Utah -- Bryce Canyon National Park,Geology -- Utah -- Zion National Park,31,12973,English,2015-01-31
8127,Deutsche Jugend in schwerer Zeit: Erzählung für die Jugend,Josephine Siebe,Historical fiction,"Napoleonic Wars, 1800-1815 -- Campaigns -- Germany (East) -- Juvenile fiction","Leipzig, Battle of, Leipzig, Germany, 1813 -- Juvenile fiction",5,0,German,2015-02-01
8128,The Affable Stranger,Peter McArthur,Canadian essays,NA,NA,9,36942,English,2015-02-01
8129,The Red Cow and Her Friends,Peter McArthur,Domestic animals,NA,NA,42,0,English,2015-02-01
8130,French Idioms and Proverbs,de V. Payen-Payne,French language -- Terms and phrases,French language -- Conversation and phrase books,French language -- Idioms,92,71305,English,2015-02-01
8131,L'Arte,Federico De Roberto,Art,NA,NA,8,30093,Italian,2015-02-01
8132,Essays Upon Heredity and Kindred Biological Problems,August Weismann,Evolution (Biology),Reproduction,Genetics,24,17,English,2015-02-01
8133,The Secret Victory,Stephen McKenna,Man-woman relationships -- Fiction,"World War, 1914-1918 -- England -- Fiction",England -- Social life and customs -- 20th century -- Fiction,10,93169,English,2015-02-01
8134,Electric Transmission of Water Power,Alton D. Adams,Hydroelectric power plants,Electric power distribution,NA,18,117078,English,2015-02-01
8135,Théâtre de Hrotsvitha,Hrotsvitha,"Christian drama, Latin (Medieval and modern)","Drama, Medieval",NA,9,70160,French,2015-02-02
8136,"The Complete Works in Philosophy, Politics and Morals of the late Dr. Benjam","e Complete Works in Philosophy, Politics and Morals of the late Dr. Benjamin","Franklin, Benjamin, 1706-1790",Statesmen -- United States -- Biography,"United States -- History -- Colonial period, ca. 1600-1775 -- Sources",43,95016,English,2015-02-02
8137,"The Complete Works in Philosophy, Politics and Morals of the late Dr. Benjam","e Complete Works in Philosophy, Politics and Morals of the late Dr. Benjamin","Franklin, Benjamin, 1706-1790",Statesmen -- United States -- Biography,"United States -- History -- Colonial period, ca. 1600-1775 -- Sources",38,17,English,2015-02-02
8138,"The Complete Works in Philosophy, Politics and Morals of the late Dr. Benjam","e Complete Works in Philosophy, Politics and Morals of the late Dr. Benjamin","Franklin, Benjamin, 1706-1790",Statesmen -- United States -- Biography,"United States -- History -- Colonial period, ca. 1600-1775 -- Sources",47,172212,English,2015-02-02
8139,Liput liehumassa,Bjørnstjerne Bjørnson,Norwegian fiction -- Translations into Finnish,NA,NA,2,17,Finnish,2015-02-02
8140,Mein Besuch Amerika's im Sommer 1824,Philippe Suchard,United States -- Description and travel,NA,NA,7,17,German,2015-02-02
8141,"Birds and All Nature, Vol. 6, No. 4, November 1899",Various,Birds -- Periodicals,Natural history -- Periodicals,NA,0,21250,English,2015-02-02
8142,The Adventures of Two Alabama Boys,H. J. Crumpton and Washington Bryan Crumpton,California -- Description and travel,Overland journeys to the Pacific,"United States -- History -- Civil War, 1861-1865 -- Personal narratives, Confederate",4,38148,English,2015-02-02
8143,David: A Tragedy,Cale Young Rice,Tragedies,"David, King of Israel -- Drama",NA,2,13544,English,2015-02-03
8144,The Mystery of the Iron Box,Bruce Campbell,Detective and mystery stories,Counterfeits and counterfeiting -- Juvenile fiction,NA,17,52876,English,2015-02-03
8145,Salaminin kuninkaat: Murhe-näytelmä viidessä näytöksessä,Johan Ludvig Runeberg,Swedish drama -- Translations into Finnish,NA,NA,0,18453,Finnish,2015-02-03
8146,On Adventure Island,Bess Moyer,Adventure stories,Twins -- Juvenile fiction,Rescues -- Juvenile fiction,10,23073,English,2015-02-03
8147,Bennie Ben Cree: Being the Story of His Adventure to Southward in the Year ',nnie Ben Cree: Being the Story of His Adventure to Southward in the Year '62,"United States -- History -- Civil War, 1861-1865 -- Fiction",NA,NA,8,20334,English,2015-02-03
8148,Der Dichter Lenz und Friedericke von Sesenheim,"Goethe, Lenz, and Macpherson","Macpherson, James, 1736-1796 -- Appreciation -- Germany","Lenz, Jakob Michael Reinhold, 1751-1792","Brion, Friederike-Elisabeth, 1752-1813",18,23259,German,2015-02-03
8149,"Fundamental Philosophy, Vol. 1 (of 2)",Jaime Luciano Balmes,"Philosophy, Spanish",NA,NA,39,168292,English,2015-02-03
8150,"Chambers's Journal of Popular Literature, Science, and Art, No. 702",Various,Periodicals,NA,NA,5,17927,English,2015-02-03
8151,"A History of Inventions, Discoveries, and Origins, Volume 1 (of 2)",Beckmann,Inventions -- History,NA,NA,94,229718,English,2015-02-04
8152,"A History of Inventions, Discoveries, and Origins, Volume 2 (of 2)",Beckmann,Inventions -- History,NA,NA,48,17,English,2015-02-04
8153,Fables,Sir Ronald Ross,Humorous poetry,NA,NA,3,7418,English,2015-02-04
8154,"History of Ancient Pottery: Greek, Etruscan, and Roman.  Volume 1 (of 2)",Birch et al.,"Mythology, Classical, in art","Pottery, Greek","Pottery, Etruscan",61,188692,English,2015-02-07
8155,"History of Ancient Pottery: Greek, Etruscan, and Roman.  Volume 2 (of 2)",Birch et al.,"Mythology, Classical, in art","Pottery, Greek","Pottery, Etruscan",84,216219,English,2015-02-07
8156,California as It Is and as It May Be: A Guide to the Gold Region,Wierzbicki,California -- Description and travel,California -- Gold discoveries,NA,6,23507,English,2015-02-04
8157,Illumination and Its Development in the Present Day,Sidney Farnsworth,Illumination of books and manuscripts,NA,NA,21,53697,English,2015-02-04
8158,Die Bibliothek meines Oheims: Eine Genfer Novelle,Rodolphe Töpffer,Fiction,NA,NA,17,48671,German,2015-02-04
8159,Kokka-tarinoita,Anonymous,"Fables, Finnish",NA,NA,1,6799,Finnish,2015-02-04
8160,Life in the War Zone,Gertrude Franklin Horn Atherton,"World War, 1914-1918 -- Personal narratives, American","Bienêtre du blessé, société franco-américaine pour nos combattants",NA,11,15291,English,2015-02-04
8161,"The Pennycomequicks, Volume 1 (of 3)",S. Baring-Gould,England -- Social life and customs -- 19th century -- Fiction,Inheritance and succession -- Fiction,Missing persons -- Fiction,6,49070,English,2015-02-04
8162,"The Pennycomequicks, Volume 2 (of 3)",S. Baring-Gould,England -- Social life and customs -- 19th century -- Fiction,Inheritance and succession -- Fiction,Missing persons -- Fiction,6,47857,English,2015-02-04
8163,"The Pennycomequicks, Volume 3 (of 3)",S. Baring-Gould,England -- Social life and customs -- 19th century -- Fiction,Inheritance and succession -- Fiction,Missing persons -- Fiction,3,53193,English,2015-02-04
8164,The Boy Scouts of the Life Saving Crew,Robert Shaler,Rescues -- Juvenile fiction,Mystery and detective stories,United States -- Juvenile fiction,6,17,English,2015-02-05
8165,"The Chautauquan, Vol. 03, January 1883",Chautauqua Institution et al.,Chautauqua Literary and Scientific Circle -- Periodicals,Chautauqua Institution -- Periodicals,NA,15,81508,English,2015-02-05
8166,"The Chautauquan, Vol. 03, December 1882",Chautauqua Institution et al.,Chautauqua Literary and Scientific Circle -- Periodicals,Chautauqua Institution -- Periodicals,NA,29,79815,English,2015-02-05
8167,The Children of the Valley,Harriet Elizabeth Prescott Spofford,Orphans -- Juvenile fiction,Conduct of life -- Juvenile fiction,Children -- Conduct of life -- Juvenile fiction,13,18605,English,2015-02-05
8168,Funny Stories Told by the Soldiers,Carleton B. Case,"World War, 1914-1918 -- Humor, caricatures, etc.",NA,NA,64,31336,English,2015-02-05
8169,The Post of Honour,Richard Wilson,"World War, 1914-1918 -- Anecdotes",NA,NA,15,33618,English,2015-02-05
8170,"Charles Sumner: his complete works, volume 08 (of 20)",Charles Sumner,Slavery -- United States,"Speeches, addresses, etc., American",NA,18,17,English,2015-02-05
8171,"The tragical acts, or comical tragedies of Punch and Judy",W. J. Judd,Puppet plays,Punch and Judy,NA,49,17,English,2015-02-05
8172,Kadotuksen kansa: Kuvaus Lontoon East Endistä,Jack London,Poor -- England -- London,London (England) -- Social conditions,NA,2,46243,Finnish,2015-02-05
8173,Practical Carriage and Wagon Painting,M. C. Hillick,Carriage and wagon painting,NA,NA,27,67765,English,2015-02-05
8174,"Little Visits with Great Americans, Vol. 1 (of 2)",Orison Swett Marden,Success,United States -- Biography,United States -- History -- 19th century -- Biography,32,81123,English,2015-02-10
8175,"Little Visits with Great Americans, Vol. 2 (of 2)",Orison Swett Marden,Success,United States -- Biography,United States -- History -- 19th century -- Biography,27,115434,English,2015-02-10
8176,"Kantele Taikka Suomen Kansan sekä Wanhoja että Nykyisempiä Runoja ja Lauluja,","ntele Taikka Suomen Kansan sekä Wanhoja että Nykyisempiä Runoja ja Lauluja, I",Finnish poetry,NA,NA,3,17,Finnish,2015-02-06
8177,"Kantele Taikka Suomen Kansan sekä Wanhoja että Nykyisempiä Runoja ja Lauluja, ","ntele Taikka Suomen Kansan sekä Wanhoja että Nykyisempiä Runoja ja Lauluja, II",Finnish poetry,NA,NA,4,17,Finnish,2015-02-06
8178,"De Eenzame; ""Klok"" ""Klok""; Een lustige broeder",Jaak Boonen and Cyriel Buysse,Flemish fiction,"Short stories, Flemish",NA,15,8164,Dutch,2015-02-06
8179,A Manual of the Hand Lathe,Egbert P. Watson,Turning (Lathe work),Lathes,NA,33,22978,English,2015-02-06
8180,Major Prophets of To-Day,Edwin E. Slosson,"Bergson, Henri, 1859-1941","Poincaré, Henri, 1854-1912","Maeterlinck, Maurice, 1862-1949",14,68699,English,2015-02-06
8181,Six Bad Husbands and Six Unhappy Wives,Ella Wheeler Wilcox,Marriage,Women -- Conduct of life,Husband and wife,9,6878,English,2015-02-06
8182,The Sabbath,Andrew Thomson,Sunday,Sabbath,Scotland -- Religious life and customs,2,6288,English,2015-02-06
8183,"Glimpses of Nature, and Objects of Interest Described, During a Visit to t","impses of Nature, and Objects of Interest Described, During a Visit to the",Isle of Wight (England) -- Description and travel,Natural history -- England -- Isle of Wight,NA,7,48177,English,2015-02-06
8184,"Mary Tudor, Queen of France",Mary Croom Brown,"Great Britain -- History -- Henry VIII, 1509-1547 -- Biography","Mary, Queen, consort of Louis XII, King of France, 1496-1533","Henry VIII, King of England, 1491-1547 -- Relations with French",29,98322,English,2015-02-06
8185,"Verdun, Argonne-Metz, 1914-1918",Pneu Michelin,"World War, 1914-1918 -- Campaigns -- France","World War, 1914-1918 -- Battlefields -- Guidebooks",Historic sites -- France -- Guidebooks,30,38912,English,2015-02-07
8186,Parsons on the Rose,Samuel Browne Parsons,Roses,Rose culture,NA,19,17,English,2015-02-07
8187,Memorials of Old London. Volume 2 (of 2),P. H. Ditchfield,London (England) -- History,London (England) -- Antiquities,NA,112,83232,English,2015-02-07
8188,"Annali d'Italia, vol. 4",Lodovico Antonio Muratori,Italy -- History,NA,NA,10,381903,Italian,2015-02-07
8189,"Chambers's Journal of Popular Literature, Science, and Art, No. 703",Various,Periodicals,NA,NA,7,17193,English,2015-02-07
8190,Poganuc People: Their Loves and Lives,Harriet Beecher Stowe,New England -- Social life and customs -- Fiction,NA,NA,12,81012,English,2015-02-07
8191,"Christina of Denmark, Duchess of Milan and Lorraine, 1522-1590",Julia Cartwright,Europe -- History -- 1517-1648,"Christine, Duchess, consort of Francis I, Duke of Lorraine, 1521-1590",NA,32,170765,English,2015-02-07
8192,"Gräfin Elisa von Ahlefeldt, die Gattin Adolphs von Lützow, die Freundin Ka","äfin Elisa von Ahlefeldt, die Gattin Adolphs von Lützow, die Freundin Karl","Ahlefeldt, Elise von, 1788-1855",NA,NA,11,67531,German,2015-02-07
8193,"Commentary on Genesis, Vol. 1: Luther on the Creation",Martin Luther,Bible. Genesis -- Commentaries,NA,NA,291,174581,English,2015-02-07
8194,Ryerson Memorial Volume,J. George Hodgins,"Ryerson, Egerton, 1803-1882",Education -- Ontario,NA,6,97070,English,2015-02-08
8195,A Report upon the Mollusk Fisheries of Massachusetts,David Lawrence Belding et al.,Shellfish fisheries -- Massachusetts,NA,NA,10,17,English,2015-02-08
8196,Zoölogy: The Science of Animal Life,Ernest Ingersoll,Animals,Zoology,NA,42,99128,English,2015-02-08
8197,"Hester: A Story of Contemporary Life, Volume 1 (of 3)",Mrs. Oliphant,England -- Fiction,Psychological fiction,Young women -- Fiction,28,67342,English,2015-02-08
8198,"Hester: A Story of Contemporary Life, Volume 2 (of 3)",Mrs. Oliphant,England -- Fiction,Psychological fiction,Young women -- Fiction,17,17,English,2015-02-08
8199,"Hester: A Story of Contemporary Life, Volume 3 (of 3)",Mrs. Oliphant,England -- Fiction,Psychological fiction,Young women -- Fiction,28,17,English,2015-02-08
8200,The Rake's Progress,Marjorie Bowen,Fiction,NA,NA,40,84537,English,2015-02-08
8201,Kantele Taikka Suomen Kansan sekä Wanhoja että Nykyisempiä Runoja ja Lauluj,"ntele Taikka Suomen Kansan sekä Wanhoja että Nykyisempiä Runoja ja Lauluja,",Finnish poetry,NA,NA,4,4754,Finnish,2015-02-08
8202,"Kantele Taikka Suomen Kansan sekä Wanhoja että Nykyisempiä Runoja ja Lauluja, ","ntele Taikka Suomen Kansan sekä Wanhoja että Nykyisempiä Runoja ja Lauluja, IV",Finnish poetry,NA,NA,4,5293,Finnish,2015-02-08
8203,Letters from Spain,Joseph Blanco White,Spain -- Description and travel,NA,NA,21,107804,English,2015-02-08
8204,Gil Blas: Santillanalaisen elämänvaiheet,Alain René Le Sage,Adventure and adventurers -- Fiction,"Blas, Gil (Fictitious character) -- Fiction",NA,5,59729,Finnish,2015-02-08
8205,Im Land des Lichts: Ein Streifzug durch Kabylie und Wüste,Thea Wolf,Algeria -- Description and travel,NA,NA,18,40595,German,2015-02-08
8206,Al rombo del cannone,Federico De Roberto,"World War, 1914-1918",NA,NA,3,45518,Italian,2015-02-08
8207,Lays and Legends of the English Lake Country,John Pagen White,Legends -- England -- Lake District,Lake District (England) -- Poetry,NA,13,0,English,2015-02-08
8208,"Convict Life at the Minnesota State Prison, Stillwater, Minnesota",Heilbron,Bank robberies -- Minnesota -- Northfield -- History -- 19th century,"Minnesota State Prison (Stillwater, Minn.) -- History",Prisons -- Minnesota -- Stillwater -- History,28,17,English,2015-02-08
8209,Suorasanaisia runoelmia,Johan Ludvig Runeberg,Swedish fiction -- Translations into Finnish,"Short stories, Swedish -- Translations into Finnish",NA,4,17,Finnish,2015-02-09
8210,Aus des Angelus Silesius Cherubinischem Wandersmann,Angelus Silesius,Mysticism -- Germany -- History -- 17th century,"German poetry -- Early modern, 1500-1700",NA,40,17,German,2015-02-09
8211,Kunst und Künstler Almanach 1909,Various,German literature -- Periodicals,NA,NA,6,37164,German,2015-02-09
8212,Le feu (Journal d'une Escouade),Henri Barbusse,"World War, 1914-1918 -- Fiction",NA,NA,52,109336,French,2015-02-09
8213,"Religious Studies, Sketches and Poems",Harriet Beecher Stowe,Religion,NA,NA,11,106501,English,2015-02-09
8214,The Rhinegold & The Valkyrie,Richard Wagner,Operas -- Librettos,NA,NA,73,25469,English,2015-02-09
8215,A Sheaf of Roses,Elizabeth Gordon,Roses -- Poetry,NA,NA,12,1106,English,2015-02-09
8216,1812: Historische roman,Ludwig Rellstab,"Napoleon I, Emperor of the French, 1769-1821 -- Fiction","Napoleonic Wars, 1800-1815 -- Campaigns -- Russia -- Fiction","Russia -- History -- Alexander I, 1801-1825 -- Fiction",13,360962,Dutch,2015-02-09
8217,The Treasure of the Humble,Maurice Maeterlinck,Essays,Mysticism,NA,55,33953,English,2015-02-09
8218,The Science of the Stars,E. Walter Maunder,Astronomy,NA,NA,14,26343,English,2015-02-09
8219,Red Belts,Hugh Pendexter,Frontier and pioneer life -- Tennessee -- Fiction,NA,NA,8,73886,English,2015-02-09
8220,The Influence of Buddhism on Primitive Christianity,Arthur Lillie,Buddhism,Christianity and other religions -- Buddhism,NA,22,45931,English,2015-02-09
8221,"Chambers's Journal of Popular Literature, Science, and Art, No. 704",Various,Periodicals,NA,NA,4,17,English,2015-02-09
8222,Fir-Flower Tablets: Poems Translated from the Chinese,Ayscough and Lowell,Chinese poetry -- Translations into English,NA,NA,49,55196,English,2015-02-09
8223,The History of Gambling in England,John Ashton,England -- Social life and customs,Gambling -- Great Britain,NA,56,17,English,2015-02-09
8224,"The Girl's Own Paper, Vol. VIII, No. 359, November 13, 1886",Various,Children's literature -- Periodicals,NA,NA,7,19671,English,2015-02-09
8225,Collected Papers on Analytical Psychology,C. G. Jung,Psychoanalysis,NA,NA,348,172924,English,2015-02-10
8226,Dick Donnelly of the Paratroops,Marshall McClintock,"World War, 1939-1945 -- Juvenile fiction",NA,NA,11,50906,English,2015-02-10
8227,The Land of Evangeline: The Authentic Story of Her Country and Her People,Herbin et al.,American poetry,Acadians -- Poetry,Nova Scotia -- History -- To 1763,9,21461,English,2015-02-10
8228,Averil,Rosa Nouchette Carey,Friendship -- Fiction,Conduct of life -- Fiction,Courtship -- Fiction,9,67242,English,2015-02-10
8229,"A Blue Devil of France: Epic figures and stories of the Great War, 1914-19","Blue Devil of France: Epic figures and stories of the Great War, 1914-1918","World War, 1914-1918 -- Personal narratives",NA,NA,15,37307,English,2015-02-10
8230,The Soul of John Brown,Stephen Graham,African Americans,United States -- Race relations,NA,18,77314,English,2015-02-10
8231,Het Duitsche Witboek: Documenten aangaande het uitbreken van den oorl,t Duitsche Witboek: Documenten aangaande het uitbreken van den oorlog,"World War, 1914-1918 -- Diplomatic history",NA,NA,17,18843,Dutch,2015-02-10
8232,The Robinson Telegraphic Cipher,Stephen L. Robinson,Cipher and telegraph codes -- Grain trade,NA,NA,14,17,English,2015-02-11
8233,Lincoln's Love Story,Eleanor Atkinson,"Lincoln, Abraham, 1809-1865 -- Relations with women","Rutledge, Ann, -1835",NA,4,17,English,2015-02-11
8234,Der Damen-Reitsport,Richard Schoenbeck,Horsemanship,Sidesaddle riding,Women in horse sports,11,17,German,2015-02-11
8235,"Maximilian, Prince of Wied's, Travels in the Interior of North Americ","ximilian, Prince of Wied's, Travels in the Interior of North America,",Indians of North America,United States -- Description and travel,Indians of North America -- Languages,50,17,English,2015-02-11
8236,The Blood Covenant: A Primitive Rite and its Bearings on Scripture,Trumbull,Covenants -- Religious aspects,Blood -- Folklore,NA,59,92551,English,2015-02-11
8237,The Lady of North Star,Ottwell Binns,Royal North West Mounted Police (Canada) -- Fiction,NA,NA,8,73006,English,2015-02-11
8238,Het geval België,James M. Beck,"World War, 1914-1918 -- Belgium",NA,NA,13,7754,Dutch,2015-02-11
8239,Het tweevoudig verbond contra de drievoudige Entente,James M. Beck,"World War, 1914-1918","World War, 1914-1918 -- Causes",NA,7,17,Dutch,2015-02-11
8240,Fort Gibson: A Brief History,Carolyn Thomas Foreman and Grant Foreman,Fort Gibson (Okla.) -- History,NA,NA,13,12936,English,2015-02-11
8241,An American Religious Movement : A Brief History of the Disciples of Chri, American Religious Movement : A Brief History of the Disciples of Christ,Disciples of Christ -- History,NA,NA,13,44034,English,2015-02-11
8242,Prayers of the Middle Ages: Light from a Thousand Years,J. Manning Potts,Prayers,NA,NA,430,15440,English,2015-02-11
8243,Oesterreich's Betheiligung am Welthandel: Betrachtungen und Vorschlä,sterreich's Betheiligung am Welthandel: Betrachtungen und Vorschläge,Austria -- Commerce,Merchant marine -- Austria,NA,2,13071,German,2015-02-12
8244,"Montreal, 1535-1914. Vol. 2. Under British Rule, 1760-1914",William H. Atherton,Montréal (Québec) -- History,Montréal (Québec) -- Biography,Montréal (Québec) -- Maps -- Bibliography,60,17,English,2015-02-12
8245,Mr. Punch's Irish Humour in Picture and Story,J. A. Hammerton and Charles Keene,English wit and humor,"English wit and humor, Pictorial",Irish wit and humor,15,12481,English,2015-02-12
8246,A Parody on Princess Ida,D. Dalziel,"Sullivan, Arthur, 1842-1900 -- Parodies, imitations, etc.",Chicago and Alton Railroad Company -- Drama,Railroads -- Illinois -- Drama,12,4581,English,2015-02-12
8247,Prayers of the Early Church,J. Manning Potts,Prayers,"Prayers, Early Christian",NA,617,17,English,2015-02-12
8248,Indernas föreställningar om verldsskapelsen Jemförda med Finnarnes,Otto Donner,"Mythology, Finno-Ugrian",Indra (Hindu deity),Creation -- Comparative studies,2,17,Swedish,2015-02-13
8249,"Signing the Contract, and What It Cost",Martha Finley,American fiction -- 19th century,NA,NA,20,82568,English,2015-02-13
8250,The History of the Reformation of Religion in Scotland,John Knox,Reformation -- Scotland,Scotland -- Church history,NA,47,17,English,2015-02-13
8251,"The Boy Scouts Down in Dixie; or, The Strange Secret of Alligator Swamp",Carter,Boy Scouts -- Juvenile fiction,Louisiana -- Juvenile fiction,NA,24,17,English,2015-02-13
8252,"Motor Matt's Daring Rescue; or, The Strange Case of Helen Brady",Matthews,Adventure stories,Airships -- Juvenile fiction,Dime novels,8,34641,English,2015-02-13
8253,Emma und Bertha oder die Zwillingsschwestern,Caroline Reinhold,Twins -- Juvenile fiction,Sisters -- Juvenile fiction,NA,5,35740,German,2015-02-14
8254,"Moni the Goat Boy, and Other Stories",Johanna Spyri,Short stories,Switzerland -- Fiction,Mountain life -- Switzerland -- Fiction,25,42967,English,2015-02-14
8255,Sukelluslaivalla maapallon ympäri,Jules Verne,Science fiction,Submarines (Ships) -- Fiction,Sea stories,6,69704,Finnish,2015-02-14
8256,Spitzen und ihre Charakteristik,Bertha von Jurie,Lace and lace making,NA,NA,26,22377,German,2015-02-15
8257,"Chronique de 1831 à 1862, Tome 2 (de 4)",duchesse de Dorothée Dino,Europe -- Politics and government -- 1815-1848,France -- Foreign relations -- 1830-1848,NA,5,154766,French,2015-02-14
8258,The Old Dominion,Mary Johnston,"Virginia -- History -- Colonial period, ca. 1600-1775 -- Fiction",NA,NA,7,102443,English,2015-02-14
8259,"L'Illustration, No. 0072, 11 Juillet 1844",Various,Illustrated periodicals -- France,NA,NA,1,17,French,2015-02-14
8260,Geoffrey the Lollard,Frances Eastwood,Lollards -- Fiction,NA,NA,13,51884,English,2015-02-14
8261,"Birds and All Nature, Vol. 6, No. 5, December 1899",Various,Birds -- Periodicals,Natural history -- Periodicals,NA,4,22833,English,2015-02-15
8262,Heloise : ein kleiner Roman,Karoline von Woltmann,Love -- Fiction,NA,NA,4,17,German,2015-02-15
8263,Life of Isaac Mason as a Slave,Isaac Mason,Slaves -- United States -- Biography,"Mason, Isaac, 1822-",NA,9,20900,English,2015-02-15
8264,Summer Cruise in the Mediterranean on board an American frigate,Willis,Middle East -- Description and travel,Mediterranean Sea -- Description and travel,NA,6,17,English,2015-02-15
8265,Daughters of the Dominion: A Story of the Canadian Frontier,Bessie Marchant,Young women -- Conduct of life -- Fiction,Canada -- Boundaries -- United States -- Fiction,United States -- Boundaries -- Canada -- Fiction,9,95538,English,2015-02-15
8266,"Charles Sumner: his complete works, volume 09 (of 20)",Charles Sumner,Slavery -- United States,"Speeches, addresses, etc., American",NA,9,17,English,2015-02-15
8267,Vita di Francesco Burlamacchi,Francesco Domenico Guerrazzi,"Burlamacchi, Francesco, 1498-1548",Lucca (Italy) -- History,NA,4,104597,Italian,2015-02-15
8268,The Unpopular Review Vol. I,Various,American periodicals,NA,NA,50,17,English,2015-02-15
8269,Havsboken,Anna Lenah Elgström,Fiction,NA,NA,4,17,Swedish,2015-02-15
8270,The Motor Rangers' Cloud Cruiser,John Henry Goldfrap,Islands -- Juvenile fiction,Mystery and detective stories,Airships -- Juvenile fiction,3,48011,English,2015-02-15
8271,Old People and the Things That Pass,Louis Couperus,Families -- Fiction,Dutch fiction -- Translations into English,Secrets -- Fiction,18,86537,English,2015-02-15
8272,"Harper's Young People, July 12, 1881",Various,"Children's periodicals, American",NA,NA,4,16078,English,2015-02-15
8273,Lincoln Day Entertainments,Joseph C. Sindelar,"Lincoln, Abraham, 1809-1865 -- Anecdotes","Lincoln, Abraham, 1809-1865 -- Anniversaries, etc.",Lincoln Day,12,37409,English,2015-02-15
8274,"The Life of a Regimental Officer During the Great War, 1793-18","e Life of a Regimental Officer During the Great War, 1793-1815","Rice, Samuel, 1775-1840",Great Britain -- History -- 1789-1820,NA,26,115164,English,2015-02-15
8275,"The Philosophy of History, Vol. 2 of 2",Friedrich von Schlegel,History,History -- Philosophy,NA,7,81279,English,2015-02-16
8276,The Hand of Providence,J. H. Ward,World history -- Juvenile literature,Great Apostasy (Mormon doctrine),Church history -- Juvenile literature,19,17,English,2015-02-16
8277,Ben Stone at Oakdale,Morgan Scott,Schools -- Juvenile fiction,Football -- Juvenile fiction,Football stories,8,55244,English,2015-02-17
8278,Rites and Ritual: A Plea for Apostolic Doctrine and Worship,Philip Freeman,Rites and ceremonies,Church of England -- Customs and practices,Sacraments,10,29140,English,2015-02-16
8279,Nouvelles Asiatiques,comte de Arthur Gobineau,Middle East -- Fiction,NA,NA,7,101918,French,2015-02-16
8280,"Life Movements in Plants, Volume I",Jagadis Chandra Bose,Plants -- Irritability and movements,Growth (Plants),NA,23,57631,English,2015-02-16
8281,The China Painter Instruction Book,George Erhart Balluff,China painting,NA,NA,15,16216,English,2015-02-16
8282,"Les cavaliers de la nuit, deuxième partie (t. 4/4)",Ponson du Terrail,French fiction -- 19th century,NA,NA,12,29050,French,2015-02-16
8283,"Forest, Rock, and Stream",Nathaniel Parker Willis,Hudson River Valley (N.Y. and N.J.) -- Description and travel,New York (State) -- Description and travel,Hudson River (N.Y. and N.J.) -- Pictorial works,10,22647,English,2015-02-16
8284,Jacob Hamblin: A Narrative of His Personal Experience as a Frontiersma,"cob Hamblin: A Narrative of His Personal Experience as a Frontiersman,",Frontier and pioneer life -- Utah,"Hamblin, Jacob, 1819-1886",Mormon Church -- Utah,21,47386,English,2015-02-16
8285,"Charles Sumner: his complete works, volume 10 (of 20)",Charles Sumner,Slavery -- United States,"Speeches, addresses, etc., American",NA,20,118007,English,2015-02-17
8286,Mogreb-el-Acksa: A Journey in Morocco,R. B. Cunninghame Graham,Morocco -- Description and travel,"Cunninghame Graham, R. B. (Robert Bontine), 1852-1936 -- Travel -- Morocco",NA,37,17,English,2015-02-17
8287,In der Mondnacht: Märchen,Hans Wachenhusen,Fairy tales,NA,NA,12,29931,German,2015-02-17
8288,Inheritance of Characteristics in Domestic Fowl,Charles Benedict Davenport,Heredity,Poultry,NA,10,17,English,2015-02-17
8289,"Harper's Young People, July 19, 1881",Various,"Children's periodicals, American",NA,NA,9,17797,English,2015-02-17
8290,"Old Wonder-Eyes, and Other Stories for Children",Greenwood and Lippincott,Short stories,Animals -- Juvenile fiction,Children's stories,14,17,English,2015-02-17
