,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
6478,The Sweep Winner,Nat Gould,Australia -- Fiction,Horse racing -- Fiction,NA,8,51395,English,2011-06-22
6479,"Auriol; or, The Elixir of Life",William Harrison Ainsworth,Detective and mystery stories,Horror tales,Gothic fiction,35,55198,English,2011-06-22
6480,"La jeune fille verte, roman",Paul Jean Toulet,France -- Social life and customs -- Fiction,NA,NA,11,45902,French,2011-06-20
6481,"Wilhelm Meister's Apprenticeship and Travels, Vol. I (of 2)",Goethe,Bildungsromans,German fiction -- Translations into English,Self-realization -- Fiction,157,181956,English,2011-06-20
6482,A History of Germany from the Earliest Times to the Present Day,Bayard Taylor,Germany -- History,NA,NA,82,178317,English,2011-06-21
6483,"The Camp Fire Girls on the Open Road; Or, Glorify Work",Hildegard G. Frey,Camp Fire Girls -- Juvenile fiction,"World War, 1914-1918 -- Juvenile fiction",Occupations -- Juvenile fiction,14,50619,English,2011-06-21
6484,"The City of the Mormons; or, Three Days at Nauvoo, in 1842",Henry Caswall,Mormons -- Illinois,Nauvoo (Ill.),NA,7,22471,English,2011-06-21
6485,The Night Riders,Henry Cleveland Wood,Historical fiction,Kentucky -- Fiction,Tobacco farmers -- Fiction,16,50501,English,2011-06-21
6486,Jüdische Geschichten,Isaac Loeb Peretz,Fiction,"Short stories, Yiddish -- Translations into German",NA,14,20570,German,2011-06-21
6487,Modern Society,Julia Ward Howe,Social history,United States -- Social conditions -- 1865-1918,NA,12,20342,English,2011-06-21
6488,A Reconstructed Marriage,Amelia E. Barr,Married people -- Fiction,Mothers-in-law -- Fiction,NA,12,95113,English,2011-06-21
6489,The Toy Shop (1735) The King and the Miller of Mansfield (1737),Robert Dodsley,English drama -- 18th century,NA,NA,16,15014,English,2011-06-21
6490,The Kidnapped President by Guy Boot,,Adventure stories,South America -- Fiction,Seafaring life -- Fiction,10,70395,English,2011-06-22
6491,"Owen's Fortune; Or, ""Durable Riches""",Mrs. Frederic West,Orphans -- Juvenile fiction,Christian life,Conduct of life -- Juvenile fiction,7,14076,English,2011-06-22
6492,"The Devil's Elixir, Vol. 1 (of 2)",E. T. A. Hoffmann,Gothic fiction,NA,NA,51,68976,English,2011-06-22
6493,"Astronomical Myths: Based on Flammarions's ""History of the Heavens""",J. F. Blake et al.,Astronomy -- History,Cosmology,Constellations,54,95167,English,2011-06-22
6494,"On the cattle plague: or, Contagious typhus in horned cattle. Its histor"," the cattle plague: or, Contagious typhus in horned cattle. Its history,",Cattle -- Diseases,NA,NA,6,77834,English,2011-06-22
6495,The Happy Hypocrite: A Fairy Tale for Tired Men,Sir Max Beerbohm,England -- Social life and customs -- 19th century -- Fiction,Fantasy fiction,Love stories,36,11605,English,2011-06-22
6496,The Teaching of Art Related to the Home,Fallgatter and Gwynne,Art -- Study and teaching,Home economics -- Study and teaching,NA,14,33715,English,2011-06-23
6497,Rounding up the Raider: A Naval Story of the Great War,Percy F. Westerman,"World War, 1914-1918 -- Juvenile fiction","World War, 1914-1918 -- Naval operations -- Juvenile fiction",NA,24,56413,English,2011-06-23
6498,The Dispatch-Riders: The Adventures of Two British Motor-cyclists in the Gre,e Dispatch-Riders: The Adventures of Two British Motor-cyclists in the Great,Adventure stories,"World War, 1914-1918 -- Juvenile fiction",Motorcycles -- Juvenile fiction,17,70635,English,2011-06-23
6499,"Olive Leaves; Or, Sketches of Character",L. H. Sigourney,Christian life -- Juvenile fiction,Children's poetry,Conduct of life -- Juvenile fiction,12,62381,English,2011-06-23
6500,Joan Thursday: A Novel,Louis Joseph Vance,New York (N.Y.) -- Fiction,Actresses -- Fiction,NA,19,110375,English,2011-06-23
6501,A Man's Hearth,Eleanor M. Ingram,New York (N.Y.) -- Fiction,Love stories,Married people -- Fiction,17,58711,English,2011-06-23
6502,"Freshwater Sponges, Hydroids & Polyzoa",Nelson Annandale,Freshwater animals -- India,Freshwater animals -- Sri Lanka,Freshwater animals -- Burma,16,89594,English,2011-06-24
6503,"Travels in the Steppes of the Caspian Sea, the Crimea, the Caucasus, &","avels in the Steppes of the Caspian Sea, the Crimea, the Caucasus, &c.",Caucasus -- Description and travel,Crimea (Ukraine) -- Description and travel,NA,28,224797,English,2011-06-24
6504,Commercialized Prostitution in New York City,George J. Kneeland,Prostitution -- New York (State) -- New York,NA,NA,31,77824,English,2011-06-24
6505,Mary Wollstonecraft's Original Stories,Mary Wollstonecraft,Short stories,Conduct of life -- Juvenile fiction,Children's stories,71,30276,English,2011-06-24
6506,Eight Harvard Poets,E. E. Cummings et al.,American poetry -- 20th century,"College verse, American -- Massachusetts -- Cambridge",NA,62,10825,English,2011-06-24
6507,The Higher Court,Mary Stewart Daggett,Married people -- Fiction,California -- Fiction,Religious fiction,8,48162,English,2011-06-25
6508,La vie infernale,Emile Gaboriau,French fiction -- 19th century,NA,NA,15,229892,French,2011-06-24
6509,The Weight of the Crown,Fred M. White,Young women -- Fiction,Impostors and imposture -- Fiction,Adventure stories,57,86208,English,2011-06-24
6510,Second Edition of A Discovery Concerning Ghosts,George Cruikshank,Spiritualism,Ghosts,Table-moving (Spiritualism),24,26747,English,2011-06-24
6511,Water Wizardry: A collection of tricks in which water is the chief agent,Ainslie,Magic tricks,NA,NA,18,27258,English,2011-06-24
6512,Our Army at the Front,Heywood Broun,"World War, 1914-1918 -- United States",NA,NA,10,61385,English,2011-06-25
6513,"The Battle of Hexham; or, Days of Old: a play in three acts",George Colman,"Margaret, of Anjou, Queen, consort of Henry VI, King of England, 1430-1482 -- Drama",NA,NA,21,14426,English,2011-06-25
6514,"Harper's New Monthly Magazine, vol. 3, no. 18, November, 1851",Various Harper,Culture -- Periodicals,Civilization -- Periodicals,American literature -- Periodicals,9,142267,English,2011-06-25
6515,Amusing Prose Chap Books,Robert Hays Cunningham,Chapbooks,NA,NA,30,114851,English,2011-06-25
6516,All Men are Ghosts,L. P. Jacks,Short stories,Supernatural -- Fiction,NA,21,63609,English,2011-06-26
6517,The Childhood of Distinguished Women,Selina A. Bower,Women -- Biography,NA,NA,23,11995,English,2011-06-26
6518,"The Descent of Man and Selection in Relation to Sex, Vol. II (1st Editio","e Descent of Man and Selection in Relation to Sex, Vol. II (1st Edition)",Evolution (Biology),Human beings -- Origin,Sexual selection in animals,36,163773,English,2011-06-25
6519,"Pietro Vannucci, called Perugino",George Charles Williamson,"Perugino, approximately 1450-1523",NA,NA,32,45931,English,2011-06-25
6520,The Trail of the Axe: A Story of Red Sand Valley,Ridgwell Cullum,Triangles (Interpersonal relations) -- Fiction,Lumber trade -- Fiction,"Canada, Western -- Fiction",22,101395,English,2011-06-26
6521,The Last Straw,Harold Titus,Western stories,Ranch life -- Fiction,NA,10,89793,English,2011-06-26
6522,The History of Peru,Henry S. Beebe,Peru (Ill.) -- History,NA,NA,13,30394,English,2011-06-26
6523,Notes on Recent Researches in Electricity and Magnetism,J. J. Thomson,"Electric currents, Alternating",Electric discharges,Electric waves,67,220153,English,2011-06-26
6524,Legendy i pieśni ludu polskiego nowo odkryte,Wacław Aleksander Maciejowski,Polish poetry,NA,NA,28,0,Polish,2011-06-26
6525,Välskärin kertomuksia 5,Zacharias Topelius,"Sweden -- History -- Adolphus Frederick, 1751-1771 -- Fiction","Sweden -- History -- Gustav III, 1771-1792 -- Fiction",NA,17,101231,Finnish,2011-06-26
6526,Monsieur Vénus,Rachilde,Sex role -- Fiction,Social classes -- Fiction,Man-woman relationships -- Fiction,252,41190,French,2011-06-26
6527,Mr. Punch at the Play: Humours of Music and the Drama,Hammerton and Keene,English wit and humor,"English wit and humor, Pictorial",Theater -- Great Britain -- Humor,19,12231,English,2011-06-27
6528,"Blackwood's Edinburgh Magazine, Volume 60, No. 372, October 1846",Various,Scotland -- Periodicals,England -- Periodicals,NA,68,88167,English,2011-06-27
6529,Nobody's Child,Elizabeth Dejeans,Southern States -- Social life and customs -- Fiction,NA,NA,13,78063,English,2011-06-27
6530,The Orange Fairy Book,Andrew Lang and H. J. Ford,Fairy tales,NA,NA,78,100924,English,2011-06-27
6531,Bastien Lepage,François Crastre,"Bastien-Lepage, Jules, 1848-1884",NA,NA,21,10250,English,2011-06-26
6532,Blanco y Colorado: Old Days among the Gauchos of Uruguay,William C. Tetley,Uruguay -- Description and travel,Uruguay -- Social life and customs,NA,4,70163,English,2011-06-26
6533,Antonio Stradivari,Horace Petherick,"Stradivari, Antonio, approximately 1644-1737",NA,NA,30,29444,English,2011-06-26
6534,Gage's Instructions,Henry De Berniere and Thomas Gage,"Concord, Battle of, Concord, Mass., 1775","Lexington, Battle of, Lexington, Mass., 1775","Massachusetts -- History -- Revolution, 1775-1783",22,5947,English,2011-06-27
6535,"Punch, or the London Charivari, Vol. 93., October 1, 1887",Various,English wit and humor -- Periodicals,NA,NA,10,10104,English,2011-06-27
6536,Playing With Fire,Amelia E. Barr,Clergy -- Fiction,Scotland -- Fiction,Religious fiction,18,74368,English,2011-06-27
6537,St. Dionysius of Alexandria: Letters and Treatises,Saint of Alexandria Dionysius,"Church history -- Primitive and early church, ca. 30-600 -- Sources",NA,NA,105,31884,English,2011-06-27
6538,Myths and Folk Tales of Ireland,Jeremiah Curtin,Tales -- Ireland,Fairy tales -- Ireland,NA,63,72589,English,2011-06-27
6539,"Unto This Last, and Other Essays on Political Economy",John Ruskin,Art,Economics,NA,147,120627,English,2011-06-27
6540,The American Occupation of the Philippines 1898-1912,James H. Blount,Philippines -- History -- 1898-1946,Philippines -- Politics and government -- 1898-1935,NA,564,198438,English,2011-06-28
6541,The Motley Muse (Rhymes for the Times),Harry Graham,"Humorous poetry, English",NA,NA,17,12666,English,2011-06-28
6542,"Pope, His Descent and Family Connections: Facts and Conjectures",Joseph Hunter,"Pope, Alexander, 1688-1744 -- Family",Pope family,Turner family,14,25390,English,2011-06-28
6543,In the Andamans and Nicobars: The Narrative of a Cruise in the Schoon, the Andamans and Nicobars: The Narrative of a Cruise in the Schooner,Natural history -- India -- Andaman and Nicobar Islands,Andaman and Nicobar Islands (India) -- Description and travel,NA,34,128073,English,2011-06-28
6544,"Los pescadores de ""Trépang""",Emilio Salgari,Adventure stories,Oceania -- Fiction,NA,19,50742,Spanish,2011-06-28
6545,The Seven Follies of Science [2nd ed.],John Phin,Geometry -- Famous problems,Scientific recreations,NA,51,47020,English,2011-06-28
6546,"A Plain Introduction to the Criticism of the New Testament, Vol. I.",Scrivener,"Bible. New Testament -- Criticism, interpretation, etc.",NA,NA,50,188322,English,2011-06-28
6547,"A Plain Introduction to the Criticism of the New Testament, Vol. II.",Scrivener,"Bible. New Testament -- Criticism, interpretation, etc.",NA,NA,38,187623,English,2011-06-28
6548,"A Noble Name; or, Dönninghausen",Claire von Glümer,German fiction -- Translations into English,NA,NA,3,108773,English,2011-07-02
6549,The Brute,Frederic Arnold Kummer,Inheritance and succession -- Fiction,Married people -- Fiction,Triangles (Interpersonal relations) -- Fiction,14,60812,English,2011-06-28
6550,York Minster,Arthur P. Purey-Cust,Cathedrals -- England,York Minster,NA,12,7905,English,2011-06-28
6551,Education in England in the Middle Ages,Albert William Parry,"Education, Medieval",Education -- England -- History,NA,17,87314,English,2011-06-28
6552,Chaucer and His Times,Grace E. Hadow,"Chaucer, Geoffrey, -1400","Poets, English -- Middle English, 1100-1500 -- Biography",England -- Civilization -- 1066-1485,25,53783,English,2011-06-29
6553,Guide to the Kindergarten and Intermediate Class; and Moral Culture of Infanc,ide to the Kindergarten and Intermediate Class; and Moral Culture of Infancy.,Kindergarten -- Methods and manuals,NA,NA,33,70749,English,2011-06-29
6554,The Complete Works of Josh Billings,Josh Billings,American wit and humor,NA,NA,610,151557,English,2011-06-29
6555,How to Get Strong and How to Stay So,William Blaikie,Physical education and training,NA,NA,35,66383,English,2011-06-29
6556,Ratón Pérez: cuento infantil,Luis Coloma,Mice -- Juvenile fiction,Tooth Fairy (Legendary character) -- Juvenile fiction,NA,52,4325,Spanish,2011-06-29
6557,Legends of The Kaw: The Folk-Lore of the Indians of the Kansas River Vall,gends of The Kaw: The Folk-Lore of the Indians of the Kansas River Valley,Indians of North America -- Folklore,Indians of North America -- Kansas,NA,12,0,English,2011-06-30
6558,Memoria sobre as diversas salgas da sardinha,Clemente Ferreira França,Fishery products -- Preservation,Salted fish,NA,4,3557,Portuguese,2011-06-30
6559,The Widow Barnaby. Vol. 1 (of 3),Frances Milton Trollope,England -- Social life and customs -- 19th century -- Fiction,Widows -- Fiction,Social classes -- England -- Fiction,8,60755,English,2011-06-30
6560,The Widow Barnaby. Vol. 2 (of 3),Frances Milton Trollope,England -- Social life and customs -- 19th century -- Fiction,Widows -- Fiction,Social classes -- England -- Fiction,11,68965,English,2011-06-30
6561,The Widow Barnaby. Vol. 3 (of 3),Frances Milton Trollope,England -- Social life and customs -- 19th century -- Fiction,Widows -- Fiction,Social classes -- England -- Fiction,11,66673,English,2011-06-30
6562,"The International Monthly, Volume 4, No. 3, October, 1851",Various,"Literature, Modern -- 19th century -- Periodicals","Art, Modern -- 19th century -- Periodicals",Science -- History -- Periodicals,15,135708,English,2011-06-30
6563,"The Welsh Pony, Described in two letters to a friend",Olive Tilford Dargan,Ponies,NA,NA,4,10429,English,2011-06-30
6564,"The Roycroft Dictionary, Concocted",Ali Baba and the Bunch on Rainy Days.,English language -- Dictionaries -- Humor,English language -- Semantics -- Humor,Vocabulary -- Humor,30,16590,English,2011-06-30
6565,Music by Janis Ian,Janis Ian,Popular music,NA,NA,12,93,English,2011-06-30
6566,God and the State,Mikhail Aleksandrovich Bakunin,Christianity -- Controversial literature,Atheism,Anarchism,86,28893,English,2011-06-30
6567,A Catalogue of Books Published,"Methuen and Company, February, 1908",Publishers' catalogs -- England,Methuen & Co. -- Catalogs,NA,3,23878,English,2011-06-30
6568,"The Heiress; a comedy, in five acts",John Burgoyne,Comedies,English drama -- 18th century,NA,12,22986,English,2011-06-30
6569,The Book of Riddles,Anonymous,"Riddles, Juvenile",NA,NA,68,966,English,2011-06-30
6570,What and Where is God? A Human Answer to the Deep Religious Cry of the Mode,at and Where is God? A Human Answer to the Deep Religious Cry of the Modern,Christianity,God (Christianity),NA,21,68688,English,2011-07-01
6571,La aldea perdida,Armando Palacio Valdés,Spanish fiction,NA,NA,7,90889,Spanish,2011-07-01
6572,Baby Jane's Mission,Reginald Parnell,Fantasy literature,Animals -- Juvenile fiction,Africa -- Juvenile fiction,8,24122,English,2011-07-01
6573,"The Count of Narbonne: A Tragedy, in Five Acts",Robert Jephson and Horace Walpole,Drama,Tragedies,NA,6,14216,English,2011-07-01
6574,The Student-Life of Germany,William Howitt,Students -- Germany,NA,NA,13,148649,English,2011-07-01
6575,A Claim on Klondyke: A Romance of the Arctic El Dorado,Edward Roper,Klondike River Valley (Yukon) -- Fiction,Arctic regions -- Fiction,NA,27,74888,English,2011-07-02
6576,"The Warden of the Plains, and Other Stories of Life in the Canadian North-we","e Warden of the Plains, and Other Stories of Life in the Canadian North-west","Northwest, Canadian -- Fiction",NA,NA,5,67878,English,2011-07-02
6577,Teaching the Child Patriotism,Kate Upson Clark,Patriotism,NA,NA,22,23495,English,2011-07-02
6578,Dramatic Technique,George Pierce Baker,Drama -- Technique,NA,NA,50,170967,English,2011-07-02
6579,Four American Naval Heroes,Mabel Borton Beebe,"Farragut, David Glasgow, 1801-1870","Jones, John Paul, 1747-1792","Dewey, George, 1837-1917",20,41200,English,2011-07-02
6580,Advice to Sunday School Children,Anonymous,Conduct of life -- Juvenile literature,Sunday school literature,Christian life -- Juvenile literature,8,2774,English,2011-07-02
6581,Hania,Henryk Sienkiewicz,Polish fiction -- Translations into English,NA,NA,26,155152,English,2011-07-02
6582,The Blind Beggar of Jericho,Favell Lee Mortimer,Jesus Christ -- Miracles -- Juvenile literature,"Bible stories, English -- Gospels -- Juvenile literature",NA,8,1181,English,2011-07-02
6583,Bahaism and Its Claims,Samuel Graham Wilson,Bahai Faith -- Controversial literature,NA,NA,34,72521,English,2011-07-02
