,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
7222,Avonturen aan gene zijde van den Evenaar,K. von Albrecht,Adventure stories,"Children's stories, German -- Translations into Dutch",NA,21,58092,Dutch,2018-05-28
7223,Airplane Boys Discover the Secrets of Cuzco,E. J. Craine,Aeronautics -- Juvenile fiction,Cuzco (Peru) -- Juvenile fiction,NA,1,44854,English,2018-05-28
7224,The Mystery of Seal Islands,Harrison Bardwell,Adventure stories,Sealing -- Juvenile fiction,Women air pilots -- Juvenile fiction,9,39488,English,2018-05-28
7225,A.M.D.G.,Ramón Pérez de Ayala,Jesuits -- Fiction,NA,NA,34,56402,Spanish,2018-05-28
7226,The Organisation of the Royal Naval Artillery Volunteers Explained,Brassey,Great Britain. Royal Naval Artillery Volunteers,NA,NA,6,17,English,2018-05-28
7227,平妖傳,Menglong Feng and Guanzhong Luo,"Chinese fiction -- Ming dynasty, 1368-1644",NA,NA,13,1217,Chinese,2018-05-28
7228,"The American Missionary — Volume 41, No. 11, November, 1887",Various,Congregational churches -- Missions -- Periodicals,Home missions -- Periodicals,NA,4,18969,English,2018-05-28
7229,"Mark Tidd, Manufacturer",Clarence Budington Kelland,Friendship -- Juvenile fiction,Boys -- Juvenile fiction,Michigan -- Juvenile fiction,12,17,English,2018-05-29
7230,The Golden Boys Along the River Allagash,L. P. Wyman,Detective and mystery stories,Brothers -- Juvenile fiction,Fugitives from justice -- Juvenile fiction,12,17,English,2018-05-29
7231,"The Hermitage, Home of Old Hickory",Stanley F. Horn,"Jackson, Andrew, 1767-1845 -- Homes and haunts -- Tennessee -- Hermitage","Hermitage (Hermitage, Tenn.)",NA,24,86179,English,2018-05-29
7232,Pons tironum,R. B. Appleton and W. H. S. Jones,Latin language -- Readers,NA,NA,30,16250,Latin,2018-05-29
7233,A kis királyok (1. rész),Mór Jókai,Hungarian fiction -- 19th century,NA,NA,7,80504,Hungarian,2018-05-29
7234,A kis királyok (2. rész),Mór Jókai,Hungarian fiction -- 19th century,NA,NA,6,17,Hungarian,2018-05-29
7235,Prospectus of the Scots New Zealand Land Company,Patrick Matthew et al.,Scots New Zealand Land Company,New Zealand -- Emigration and immigration,NA,4,17394,English,2018-05-29
7236,Thieves' Wit: An Everyday Detective Story,Hulbert Footner,Detective and mystery stories,Canadian fiction -- 20th century,NA,12,80792,English,2018-05-30
7237,David Cusick’s Sketches of Ancient History of the Six Nations,David Cusick,Iroquois Indians -- History,Iroquois Indians -- Folklore,Iroquois mythology,63,17,English,2018-05-30
7238,白兔記,I Ming,Chinese drama,NA,NA,13,523,Chinese,2018-05-30
7239,Japanese Plays and Playfellows,Osman Edwards,Japan -- Social life and customs,Theater -- Japan,Japanese drama,28,17,English,2018-05-31
7240,Relativitätstheorie und Erkenntnis Apriori,Hans Reichenbach,Relativity (Physics),"Einstein, Albert, 1879-1955",NA,23,26259,German,2018-05-31
7241,"The History of the Rise, Increase, and Progress of the Christian People Call","e History of the Rise, Increase, and Progress of the Christian People Called",Society of Friends -- History -- Early works to 1800,NA,NA,12,512821,English,2018-05-31
7242,"The Treasure of the ""San Philipo""",Percy F. Westerman,Adventure stories,Treasure troves -- Juvenile fiction,NA,4,58591,English,2018-05-31
7243,Thinking as a Science,Henry Hazlitt,Thought and thinking,NA,NA,38,47153,English,2018-05-31
7244,The Lost Explorers: A Story of the Trackless Desert,Alexander MacDonald,Australia -- Juvenile fiction,Explorers -- Juvenile fiction,Gold miners -- Juvenile fiction,12,101837,English,2018-05-31
7245,Een nest menschen,August P. van Groeningen,Dutch fiction,"Short stories, Dutch",NA,6,41225,Dutch,2018-05-31
7246,Rifles and Riflemen at the Battle of Kings Mounta,fles and Riflemen at the Battle of Kings Mountain,"King's Mountain, Battle of, S.C., 1780",Rifles,NA,30,6062,English,2018-05-31
7247,China Revolutionized,John Stuart Thomson,China,"China -- History -- Revolution, 1911-1912",NA,97,171957,English,2018-06-01
7248,初刻拍案驚奇,Mengchu Ling,"Chinese fiction -- Ming dynasty, 1368-1644",NA,NA,20,17,Chinese,2018-06-02
7249,"My Queen: A Weekly Journal for Young Women. Issue 1. September 29, 1900.",Sheldon,Dime novels -- Periodicals,Young women -- Periodicals,Popular literature -- Periodicals,4,24563,English,2018-06-02
7250,The Book of the Native,Sir Charles G. D. Roberts,Canadian poetry -- 19th century,NA,NA,5,17,English,2018-06-02
7251,The Book of Town & Window Gardening,Frances A. Bardswell,Gardening,NA,NA,16,17,English,2018-06-02
7252,The Indians of the Pike's Peak Region,Irving Howbert,"Sand Creek Massacre, Colo., 1864",Indians of North America -- Colorado,"El Paso County, Colo. -- History",5,55031,English,2018-06-02
7253,Peeps at Many Lands: Siam,Ernest Young,Thailand -- Description and travel,NA,NA,19,23416,English,2018-06-02
7254,"""Good-Morning, Rosamond!""",Constance Lindsay Skinner,Widows -- Fiction,Manners and customs -- Fiction,Man-woman relationships -- Fiction,12,80725,English,2018-06-02
7255,"A History of the Trial of Castner Hanway and Others, for Treason, ","History of the Trial of Castner Hanway and Others, for Treason, at",United States -- Fugitive slave law (1850),Trials (Treason) -- Pennsylvania -- Philadelphia,Riots -- Pennsylvania -- Christiana,14,32690,English,2018-06-02
7256,Targallyak,Mór Jókai,Hungarian fiction -- 19th century,NA,NA,4,53299,Hungarian,2018-06-02
7257,Taistelu ja voitto: Kuvaelmia Rooman keisariajalta,Viktor Schultze,"Church history -- Primitive and early church, ca. 30-600 -- Fiction",German fiction -- Translations into Finnish,NA,2,17,Finnish,2018-06-02
7258,"Hawaii National Park: A Guide for the Haleakala Section, Island of Maui, Hawa","waii National Park: A Guide for the Haleakala Section, Island of Maui, Hawaii",Hawaii Volcanoes National Park (Hawaii),NA,NA,15,26120,English,2018-06-02
7259,A Colored Man's Reminiscences of James Madison,Paul Jennings,"Madison, James, 1751-1836",NA,NA,24,2797,English,2018-06-03
7260,"The Fable of the Bees; Or, Private Vices, Public Benefits",Bernard Mandeville,Ethics -- Early works to 1800,Virtue -- Early works to 1800,Charity-schools -- Early works to 1800,221,17,English,2018-06-04
7261,El Doctor Centeno (novela completa),Benito Pérez Galdós,Spanish fiction -- 19th century,NA,NA,48,113067,Spanish,2018-06-03
7262,Diane de Lancy; Les pretendus de la meunière,Ponson du Terrail,French fiction -- 19th century,NA,NA,7,17,French,2018-06-03
7263,El Doctor Centeno (Tomo I),Benito Pérez Galdós,Spanish fiction -- 19th century,NA,NA,11,51690,Spanish,2018-06-03
7264,El Doctor Centeno (Tomo II),Benito Pérez Galdós,Spanish fiction -- 19th century,NA,NA,9,61561,Spanish,2018-06-03
7265,"The Rāmāyana, Volume 1. Bālakāndam and Ayodhyākāndam",Valmiki,Folklore -- India,Rama (Hindu deity) -- Fiction,"Epic poetry, Sanskrit -- Translations into English",56,162976,English,2018-06-03
7266,Cambridge and Its Colleges,A. Hamilton Thompson,University of Cambridge,NA,NA,15,17,English,2018-06-03
7267,An Account of the Late Improvements in Galvanism,Giovanni Aldini,Electricity -- Early works to 1850,NA,NA,13,49438,English,2018-06-04
7268,Oliver Cromwell and the Rule of the Puritans in England,C. H. Firth,"Great Britain -- History -- Civil War, 1642-1649","Great Britain -- History -- Commonwealth and Protectorate, 1649-1660","Cromwell, Oliver, 1599-1658",53,129171,English,2018-06-04
7269,"Terra Australis Incognita; Or, A New Southern Discovery, containing A Fifth Pa","rra Australis Incognita; Or, A New Southern Discovery, containing A Fifth Part",Voyages and travels,Discoveries in geography,Oceania -- Discovery and exploration,8,5062,English,2018-06-04
7270,"Molière - Œuvres complètes, Tome 4",Molière,French drama -- 17th century,NA,NA,49,81079,French,2018-06-04
7271,"What Outfit, Buddy?",T. Howard Kelly,"World War, 1914-1918 -- Fiction",Soldiers -- Fiction,NA,4,41671,English,2018-06-04
7272,The Depths of the Soul: Psycho-Analytical Studies,Wilhelm Stekel,Psychoanalysis,NA,NA,43,17,English,2018-06-04
7273,The Stocking-Knitter's Manual: A Handy Book for the Work-Table,Cupples,Knitting -- Patterns,Hosiery,NA,27,8074,English,2018-06-04
7274,"My Queen: A Weekly Journal for Young Women. Issue 2, October 6, 1900",Sheldon,Dime novels -- Periodicals,Young women -- Periodicals,Popular literature -- Periodicals,3,25983,English,2018-06-04
7275,The Juvenile Scrap-book for 1849,Grandfather Merryman,Gift books,NA,NA,7,17,English,2018-06-04
7276,Yellow Star: A Story of East and West,Elaine Goodale Eastman,Adopted children -- Juvenile fiction,Dakota Indians -- Juvenile fiction,Indians of North America -- Missions -- Juvenile fiction,6,17,English,2018-06-04
7277,A Dreamer's Tales,Lord Dunsany,Short stories,Fantasy fiction,NA,68,36800,English,2018-06-05
7278,青樓夢,Da Yu,"Chinese fiction -- Qing dynasty, 1644-1912",NA,NA,15,17,Chinese,2018-06-05
7279,Se oli sallittu,Edvin Calamnius,Finnish fiction -- 19th century,NA,NA,1,34815,Finnish,2018-06-05
7280,"The Fern Bulletin, April 1912",Various,Ferns,NA,NA,5,9680,English,2018-06-05
7281,Morsiusmarssi,Bjørnstjerne Bjørnson,Norwegian fiction -- Translations into Finnish,NA,NA,1,16009,Finnish,2018-06-06
7282,Konstantinopelin valloitus,W. O. von Horn,"Istanbul (Turkey) -- History -- Siege, 1453 -- Fiction",NA,NA,2,16916,Finnish,2018-06-06
7283,The Century of the Child,Ellen Key,Education,Child rearing,Parent and child,122,69983,English,2018-06-06
7284,Manual of Classical Erotology (De figuris Veneris),Friedrich Karl Forberg,Erotic literature,Sex customs -- Rome,Sex customs -- Greece,403,17,English,2018-06-06
7285,Uroita: Kreikkalaisia sankaritaruja,Charles Kingsley,"Mythology, Greek -- Juvenile literature",NA,NA,4,36215,Finnish,2018-06-07
7286,Käy laatuun,C. J. L. Almqvist,Sweden -- Fiction,NA,NA,2,31072,Finnish,2018-06-07
7287,"The Diary of a French Private: War-Imprisonment, 1914-1915",Gaston Riou,"World War, 1914-1918 -- Prisoners and prisons","National characteristics, German",NA,7,78101,English,2018-06-07
7288,Indians of the Mesa Verde,Don Watson,Mesa Verde National Park (Colo.),Indians of North America -- Colorado,NA,15,58908,English,2018-06-07
7289,"Studies in Irish History, 1603-1649","Cox, Donelan, Houston, Wilson, and O'Brien","Strafford, Thomas Wentworth, Earl of, 1593-1641","Irish Confederation, 1642-1648",Ulster (Northern Ireland and Ireland) -- History,12,17,English,2018-06-08
7290,The Draughtsman's Handbook of Plan and Map Drawing,George G. André,Mechanical drawing,Topographical drawing,Architectural drawing,96,57317,English,2018-06-08
7291,Keys to Fungi on Dung,M. J. Richardson and Roy Watling,Fungi -- Identification,NA,NA,23,17694,English,2018-06-08
7292,Echoes From The Orient: A Broad Outline of Theosophical Doctrines,Judge,Theosophy,NA,NA,11,21573,English,2018-06-09
7293,Ein livländisch Herz: Katharina I. von Russland; geschichtlicher Roman,Freimark,"Catherine I, Empress of Russia, 1684-1727 -- Fiction",NA,NA,11,50756,German,2018-06-09
7294,Under Lock and Key: A Story. Volume 1 (of 3),T. W. Speight,Detective and mystery stories,English fiction -- 19th century,NA,6,51977,English,2018-06-09
7295,Under Lock and Key: A Story. Volume 2 (of 3),T. W. Speight,Detective and mystery stories,English fiction -- 19th century,NA,7,50127,English,2018-06-09
7296,Under Lock and Key: A Story. Volume 3 (of 3),T. W. Speight,Detective and mystery stories,English fiction -- 19th century,NA,3,17,English,2018-06-09
7297,Veiled Women,Marmaduke William Pickthall,British -- Egypt -- Fiction,Egypt -- Fiction,Harems -- Fiction,24,17,English,2018-06-09
7298,"Scott Burton, Forester",Edward G. Cheyney,College stories,Minnesota -- Juvenile fiction,Forestry schools and education -- Juvenile fiction,6,64175,English,2018-06-09
7299,The Peak District,Murray Gilchrist,Peak District (England) -- Description and travel,NA,NA,7,13445,English,2018-06-10
7300,"The American Missionary — Volume 41, No. 12, December, 1887",Various,Congregational churches -- Missions -- Periodicals,Home missions -- Periodicals,NA,5,33563,English,2018-06-10
7301,The Luck of the Dudley Grahams,Alice Calhoun Haines,Diary fiction,Airships -- Juvenile fiction,Fatherless families -- Juvenile fiction,8,46886,English,2018-06-10
7302,Spirits Do Return,Ida Belle White,Murder -- Investigation -- Fiction,United States -- Social life and customs -- 20th century -- Fiction,NA,4,46003,English,2018-06-10
7303,La Divina Comedia,Dante Alighieri,"Dante Alighieri, 1265-1321 -- Adaptations","Epic poetry, Italian -- Adaptations",NA,341,17,Spanish,2018-06-10
7304,"The Philippine Islands, 1493-1898, Volume 51, 1801-1840",Edward Gaylord Bourne et al.,Philippines -- History -- Sources,Missions -- Philippines,Philippines -- Discovery and exploration,46,17,English,2018-06-10
7305,The Boy Inventors and the Vanishing Gun,Richard Bonner,Inventors -- Juvenile fiction,Antiaircraft guns -- Juvenile fiction,NA,3,43521,English,2018-06-11
7306,My Day: Reminiscences of a Long Life,Sara Agnes Rice Pryor,"United States -- History -- Civil War, 1861-1865 -- Personal narratives",United States -- Social life and customs -- 1783-1865,United States -- Social life and customs -- 1865-1918,8,17,English,2018-06-11
7307,Fighting Germany's Spies,French Strother,Germans -- United States,"World War, 1914-1918 -- Secret service -- Germany",NA,11,56938,English,2018-06-11
7308,The Mute Stones Speak: The Story of Archaeology in Italy,MacKendrick,Italy -- Antiquities,NA,NA,18,89157,English,2018-06-11
7309,"Aunt Jo's Scrap-Bag, Volume 3",Louisa May Alcott,Children's stories,NA,NA,22,41435,English,2018-06-11
7310,"Aunt Jo's Scrap-Bag, Volume 4",Louisa May Alcott,Children's stories,NA,NA,33,45643,English,2018-06-11
7311,The Heart of a Mystery,T. W. Speight,English fiction -- 19th century,Mystery and detective stories,NA,34,109647,English,2018-06-12
7312,The Nether Millstone,Fred M. White,Love stories,England -- Social life and customs -- Fiction,NA,9,17,English,2018-06-12
7313,The Feeding of School Children,M. E. Bulkley,School children -- Food,NA,NA,14,91290,English,2018-06-12
7314,The Yellow Face,Fred M. White,Detective and mystery stories,London (England) -- Fiction,Murder -- Investigation -- Fiction,14,17,English,2018-06-12
7315,Races and Peoples: Lectures on the Science of Ethnography,Daniel G. Brinton,Ethnology,NA,NA,43,72639,English,2018-06-12
7316,West Point,Robert C. Richardson,United States Military Academy,NA,NA,69,88203,English,2018-06-13
7317,The Secrets of the Self (Asrar-i Khudi) — A Philosophical Poem,Iqbal,"Islamic poetry, Persian -- Translations into English",NA,NA,158,20974,English,2018-06-13
7318,The Scriptures Able to Make Us Wise Unto Salvation,F. H. Berick,Salvation,"Bible -- Evidences, authority, etc.",Adventists,4,17,English,2018-06-13
7319,San Isidro,Mrs. Schuyler Crowninshield,Cuba -- Fiction,Man-woman relationships -- Fiction,Household employees -- Fiction,3,17,English,2018-06-13
7320,Telescopic Work for Starlight Evenings,William F. Denning,Telescopes,Astronomy -- Observers' manuals,Meteors,33,119063,English,2018-06-13
7321,Proverb Stories,Louisa May Alcott,Conduct of life -- Juvenile fiction,Children's stories,Children -- Conduct of life -- Juvenile fiction,46,88766,English,2018-06-13
7322,"The Bellman Book of Fiction, 1906-1919",William C. Edgar,"Short stories, American",American fiction -- 20th century,NA,24,69300,English,2018-06-13
7323,"Hartmann, the Anarchist; Or, The Doom of the Great City",E. Douglas Fawcett,Science fiction,London (England) -- Fiction,Anarchists -- Fiction,24,36280,English,2018-06-14
7324,The Battle of Tsu-shima,V. I. Semenov,"Tsushima, Battle of, 1905","Russo-Japanese War, 1904-1905 -- Naval operations",NA,27,23710,English,2018-06-14
7325,Artful Anticks,Oliver Herford,"Children's poetry, American",Animals -- Juvenile poetry,"Wit and humor, Juvenile",37,8217,English,2018-06-14
7326,The History of Duelling. Vol. 1 (of 2),J. G. Millingen,Dueling,NA,NA,24,91967,English,2018-06-14
7327,"The Military Sketch-Book, Vol. 2 (of 2)",William Maginn,Military biography,Soldiers -- Conduct of life,Bushrangers,6,65598,English,2018-06-14
7328,"Way-Marks; or, Directions to Persons Commencing a Religious Life",Bedell,Christian life,NA,NA,1,17,English,2018-06-14
7329,Knuckles and Gloves,Bohun Lynch,Boxing,NA,NA,15,17,English,2018-06-14
7330,The Opening Heavens,Joseph Bates,Second Advent,Bible -- Prophecies,Paradise,17,16275,English,2018-06-14
7331,Sexual Neuroses,J. T. Kent,Generative organs -- Diseases,NA,NA,55,30787,English,2018-06-15
7332,Ants Raudjalg: Virolainen kertomus,Aino Kallas,Finnish fiction -- 20th century,Estonia -- Fiction,NA,3,17786,Finnish,2018-06-15
7333,Project Gutenberg Compilation of Short Stories by Chekhov,Chekhov,Russia -- Social life and customs -- Fiction,"Chekhov, Anton Pavlovich, 1860-1904 -- Translations into English","Short stories, Russian -- Translations into English",1180,1052609,English,2018-06-15
7334,"Si Klegg, Complete, Books 1-6",John McElroy,War stories,"United States -- History -- Civil War, 1861-1865 -- Fiction",NA,22,359025,English,2018-06-15
7335,"Light and Colour Theories, and their relation to light and colo","ght and Colour Theories, and their relation to light and colour",Color,Light,NA,15,18896,English,2018-06-15
7336,Ancient Britain and the Invasions of Julius Caesar,T. Rice Holmes,Great Britain -- History -- To 449,Romans -- Great Britain,Britons,47,17,English,2018-06-15
7337,Bowling Catalog E,Narragansett Machine Company,Bowling -- Equipment and supplies -- Catalogs,Bowling alleys -- Catalogs,NA,13,4314,English,2018-06-16
7338,Villipeto,Jack London,Boxers (Sports) -- Fiction,Boxing stories,NA,2,17,Finnish,2018-06-16
7339,The Fox That Wanted Nine Golden Tails,Kathleen Gray Nelson,Fairy tales,Foxes -- Juvenile fiction,NA,24,12578,English,2018-06-17
7340,Coffee and Chicory:,P. L. Simmonds,Food adulteration and inspection,Coffee,Chicory,30,29514,English,2018-06-16
7341,My Year in a Log Cabin,William Dean Howells,"Howells, William Dean, 1837-1920 -- Childhood and youth",NA,NA,12,10403,English,2018-06-16
7342,The Lives and Opinions of Eminent Philosophers,Diogenes Laertius,"Philosophy, Ancient","Philosophers, Ancient -- Biography",NA,802,193166,English,2018-06-16
7343,The Negro in Chicago: A Study of Race Relations and a Race Ri,e Negro in Chicago: A Study of Race Relations and a Race Riot,African Americans -- Illinois -- Chicago,"Chicago Race Riot, Chicago, Ill., 1919",Chicago (Ill.) -- History -- 1875-,101,344001,English,2018-06-17
7344,"Captain Cook in New South Wales; Or, The Mystery of Naming Botany Bay",Bonwick,"Cook, James, 1728-1779",Botany Bay (N.S.W.) -- History,New South Wales -- History -- To 1788,4,9863,English,2018-06-17
7345,The Silver Caves: A Mining Story,Ernest Ingersoll,Silver mines and mining -- Fiction,NA,NA,7,26709,English,2018-06-17
7346,Streifzüge im Süden: Reiseskizzen aus Italien und Tunis,Erich Freund,Italy -- Description and travel,Tunis (Tunisia) -- Description and travel,NA,6,24155,German,2018-06-17
7347,A Motor-Flight Through France,Edith Wharton,France -- Description and travel,"Wharton, Edith, 1862-1937 -- Homes and haunts -- France","Authors, American -- Homes and haunts -- France",22,37779,English,2018-06-18
7348,Practical Stair Building and Handrailing,W. H. Wood,Stair building,Hand-railing,NA,20,21065,English,2018-06-18
7349,Table d'Hôte,W. Pett Ridge,"Short stories, English",England -- Social life and customs -- 20th century -- Fiction,English fiction -- 20th century,6,17,English,2018-06-18
7350,Military Service and Adventures in the Far East: Vol. 2 (of 2),MacKinnon,Great Britain. Army -- Military life,"Afghan Wars -- Personal narratives, British","Sikh War, 1845-1846 -- Personal narratives, British",10,49549,English,2018-06-18
7351,Punainen leski: Romaani,Sven Elvestad,Detective and mystery stories,Norwegian fiction -- Translations into Finnish,"Krag, Asbjørn (Fictitious character) -- Fiction",2,38805,Finnish,2018-06-18
7352,"The Great Horse; or, The War Horse",Sir Walter Gilbey,Horses,Shire horse,Horses -- Great Britain -- History,14,15946,English,2018-06-18
7353,A tengerszemü hölgy,Mór Jókai,Hungarian fiction -- 19th century,NA,NA,5,17,Hungarian,2018-06-18
7354,Theory and Practice of Piano Construction,William Braid White,Piano -- Tuning,Piano -- Construction,NA,53,58803,English,2018-06-18
7355,The Foundations of Mathematics: A Contribution to the Philosophy of Geomet,e Foundations of Mathematics: A Contribution to the Philosophy of Geometry,Geometry -- Foundations,NA,NA,44,9865,English,2018-06-18
7356,"""Stella Australis"": Poems, verses and prose fragments",E.‏ Coungeau,Australian poetry,Australian literature,NA,3,21708,English,2018-06-19
7357,Svenska folk-sagor och äfventyr. Första delen (häfte 1 och häfte ,enska folk-sagor och äfventyr. Första delen (häfte 1 och häfte 2),Fairy tales,Tales -- Sweden,"Legends, Swedish",76,180265,Swedish,2018-06-19
7358,"Hawk's Nest; or, The Last of the Cahoonshees.",James M. Allerton,Historical fiction,Delaware River Valley (N.Y.-Del. and N.J.) -- Fiction,NA,4,17,English,2018-06-19
7359,"The Logic of Chance, 3rd edition",John Venn,Science -- Methodology,"Logic, Symbolic and mathematical",Probabilities,77,168029,English,2018-06-19
7360,"Machado de Assis, Son Oeuvre Littéraire","Lima, Machado de Assis, and Orban","Machado de Assis, 1839-1908 -- Criticism and interpretation",NA,NA,10,17,French,2018-06-20
7361,The 21st Missouri Regiment Infantry Veteran Volunteers: Historical Memoran,e 21st Missouri Regiment Infantry Veteran Volunteers: Historical Memoranda,"United States -- History -- Civil War, 1861-1865 -- Regimental histories","Missouri -- History -- Civil War, 1861-1865 -- Regimental histories","United States. Army. Missouri Infantry Regiment, 21st (1861-1866)",20,12190,English,2018-06-20
7362,Captain Lucy in the Home Sector,Aline Havard,War stories,Mystery and detective stories,Red Cross and Red Crescent -- Juvenile fiction,5,62422,English,2018-06-20
7363,Rienzi: Rooman viimeinen tribuuni,Baron Edward Bulwer Lytton Lytton,"Rienzo, Cola di, -1354 -- Fiction",Biographical fiction,NA,3,17,Finnish,2018-06-20
7364,Adventures in Bolivia,C. H. Prodgers,Bolivia -- Description and travel,NA,NA,9,59072,English,2018-06-20
7365,"Thames Valley Villages, Volume 1 (of 2)",Charles G. Harper,Thames Valley (England),NA,NA,14,50001,English,2018-06-23
7366,"Thames Valley Villages, Volume 2 (of 2)",Charles G. Harper,Thames Valley (England),NA,NA,17,44885,English,2018-06-23
7367,Freiluftleben,Fridtjof Nansen,Outdoor life,NA,NA,13,49128,German,2018-06-21
7368,Apotti Tigrane,Ferdinand Fabre,French fiction -- Translations into Finnish,NA,NA,2,17,Finnish,2018-06-21
7369,All Things are Possible,Lev Shestov,Philosophy,Russian literature -- History and criticism,NA,146,17,English,2018-06-21
7370,The Mysteries of Heron Dyke: A Novel of Incident. Volume 2 (of 3),T. W. Speight,Detective and mystery stories,English fiction -- 19th century,NA,4,50006,English,2018-06-21
7371,"Fenris, the Wolf: A Tragedy",Percy MacKaye,Tragedies,Iceland -- Drama,"Mythology, Norse -- Drama",12,18224,English,2018-06-21
7372,The Literary History of the Adelphi and Its Neighbourhood,Austin Brereton,London (England) -- History,Literary landmarks -- England -- London,"Adelphi (London, England) -- History",12,73464,English,2018-06-22
7373,"Œuvres complètes de Gustave Flaubert, tome 5: La tentation de saint Antoi","vres complètes de Gustave Flaubert, tome 5: La tentation de saint Antoine",Biographical fiction,Christian fiction,Egypt -- Fiction,16,17,French,2018-06-22
7374,"Annals and Antiquities of Rajasthan, v. 1 of 3",James Tod,Rajput (Indic people) -- History,Rajasthan (India) -- History,NA,244,269736,English,2018-07-04
7375,"Annals and Antiquities of Rajasthan, v. 2 of 3",James Tod,Rajput (Indic people) -- History,Rajasthan (India) -- History,NA,84,288409,English,2018-07-05
7376,"Annals and Antiquities of Rajasthan, v. 3 of 3",James Tod,Rajput (Indic people) -- History,Rajasthan (India) -- History,NA,50,17,English,2018-07-07
7377,Muinais-tiedustuksia Pohjanperiltä,J. W. Calamnius,Finland -- Description and travel,NA,NA,3,17,Finnish,2018-06-23
7378,Kuninkaitten aarteet,John Ruskin,Books and reading -- Great Britain,NA,NA,8,14950,Finnish,2018-06-23
7379,The Nile in 1904,Sir William Willcocks,Nile River,Water-supply -- Egypt,Geology -- Egypt,32,80589,English,2018-06-23
7380,Eastern Stories and Legends,"Davids, Moore, and Shedlock",Buddha (The concept) -- Juvenile literature,Buddhism -- Juvenile literature,Buddhist legends,33,0,English,2018-06-23
7381,Diary Kept,Rifleman B. C. Stubbs of the Second Draft Sent to the Queen,"World War, 1914-1918 -- Personal narratives, British",NA,NA,2,5936,English,2018-06-23
7382,My Chinese Marriage,Mae M. Franking and Katherine Anne Porter,China -- Social life and customs -- 1912-1949,"Franking, Mae M.",Americans -- China -- Biography,27,17,English,2018-06-23
7383,Project Gutenberg Edition of The Memoirs of Four Civil War Generals,Grant et al.,Generals -- United States -- Biography,"Grant, Ulysses S. (Ulysses Simpson), 1822-1885","United States -- History -- Civil War, 1861-1865 -- Campaigns",20,277743,English,2009-05-18
7384,"""The One"" Dog and ""The Others"": A Study of Canine Character",Frances E. Slaughter,Dogs -- Folklore,NA,NA,10,17,English,2018-06-24
7385,"The Collected Works of William Hazlitt, Vol. 09 (of 12)",William Hazlitt,English essays -- 19th century,NA,NA,36,230558,English,2018-06-24
7386,Kahden reportterin seikkailut: Seikkailuromaani,Olli Karila,Adventure stories,Finnish fiction -- 20th century,NA,2,36582,Finnish,2018-06-24
7387,Women Students in the University of North Carolina: 1897-1922,Anonymous,University of North Carolina (1793-1962) -- Students,University of North Carolina (1793-1962) -- Alumni and alumnae,College students -- North Carolina -- Chapel Hill -- History,12,17,English,2018-06-24
7388,"Colección de Documentos Inéditos Relativos al Descubrimiento, Conquista","lección de Documentos Inéditos Relativos al Descubrimiento, Conquista y",America -- Discovery and exploration -- Spanish,Spain -- Colonies,Latin America -- History -- Sources,18,17,Spanish,2018-06-24
7389,"Jeanne d'Arc, Maid of Orleans, Deliverer of France",T. Douglas Murray,"Joan, of Arc, Saint, 1412-1431 -- Trials, litigation, etc.",NA,NA,45,17,English,2018-06-25
7390,"Sappho: Memoir, text, selected renderings, and a literal translation",Wharton,Women -- Greece -- Poetry,Lesbos (Greece : Municipality) -- Poetry,Sappho -- Translations into English,67,39840,English,2018-06-25
7391,"How to Install Electric Bells, Annunciators, and Alarms.",Norman H. Schneider,Electric bells,NA,NA,56,13680,English,2018-06-25
7392,Pickett or Pettigrew? An Historical Essay,W. R. Bond,"United States -- History -- Civil War, 1861-1865","United States -- History -- Civil War, 1861-1865 -- Regimental histories","Gettysburg, Battle of, Gettysburg, Pa., 1863",2,17,English,2018-06-25
7393,"Journal 01, 1837-1846",Henry David Thoreau,"Thoreau, Henry David, 1817-1862 -- Diaries","Authors, American -- 19th century -- Diaries",NA,156,133921,English,2018-06-25
7394,A czigánybáró; Minden poklokon keresztül,Mór Jókai,Hungarian fiction -- 19th century,NA,NA,10,78049,Hungarian,2018-06-25
7395,"Interim: Pilgrimage, Volume 5",Dorothy M. Richardson,Autobiographical fiction,Women -- England -- Fiction,England -- Social life and customs -- 20th century -- Fiction,26,58555,English,2018-06-25
7396,The Dreadnought Boys Aboard a Destroyer,John Henry Goldfrap,Sailors -- Juvenile fiction,United States. Navy -- Juvenile fiction,NA,4,49707,English,2018-06-25
7397,Sermons by the late Rev. Richard de Courcy,Richard De Courcy,Church of England -- Sermons,"Sermons, English -- 18th century",NA,5,17,English,2018-06-25
7398,Education of Women,M. Carey Thomas,Women -- Education -- United States,NA,NA,2,18380,English,2018-06-25
7399,"Village Folk-Tales of Ceylon, Volume 2 (of 3)",H. Parker,Tales -- Sri Lanka,NA,NA,15,158332,English,2018-06-25
7400,"Rambles in Istria, Dalmatia and Montenegro",R. H. R.,Montenegro -- Description and travel,Istria (Croatia and Slovenia) -- Description and travel,Dalmatia (Croatia) -- Description and travel,4,55756,English,2018-06-25
7401,The King's Scapegoat,Hamilton Drummond,"France -- History -- Louis XI, 1461-1483 -- Fiction",Paris (France) -- Fiction,Adventure stories,16,85008,English,2018-06-26
7402,The Watcher by the Threshold,John Buchan,Short stories,Scotland -- Fiction,NA,45,67733,English,2018-06-26
