,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
5628,"Hector's Inheritance, Or, the Boys of Smith Institute",Jr. Horatio Alger,Conduct of life -- Juvenile fiction,Schools -- Juvenile fiction,Boarding schools -- Juvenile fiction,31,49705,English,2004-05-01
5629,The Holiday Round,A. A. Milne,Fiction,"Humorous stories, English","Short stories, English",12,67753,English,2004-05-01
5630,A Double Story,George MacDonald,Fairy tales,Fantasy fiction,Conduct of life -- Juvenile fiction,267,17,English,2004-05-01
5631,Jimmie Higgins,Upton Sinclair,"World War, 1914-1918 -- Fiction",War stories,Social problems -- Fiction,17,105446,English,2004-05-01
5632,"Heroic Romances of Ireland, Translated into English Prose and Verse — Volume","roic Romances of Ireland, Translated into English Prose and Verse — Volume 1",Tales -- Ireland,"Epic literature, Irish -- Translations into English","Mythology, Celtic -- Ireland",4,66270,English,2004-05-01
5633,"Heroic Romances of Ireland, Translated into English Prose and Verse — Volume","roic Romances of Ireland, Translated into English Prose and Verse — Volume 2",Tales -- Ireland,"Epic literature, Irish -- Translations into English","Mythology, Celtic -- Ireland",5,35818,English,2004-05-01
5634,"Heroic Romances of Ireland, Translated into English Prose and Verse — Comple","roic Romances of Ireland, Translated into English Prose and Verse — Complete",Tales -- Ireland,"Epic literature, Irish -- Translations into English","Mythology, Celtic -- Ireland",21,102041,English,2004-05-01
5635,"The Laws of Etiquette; Or, Short Rules and Reflections for Conduct in Socie","e Laws of Etiquette; Or, Short Rules and Reflections for Conduct in Society",Etiquette,NA,NA,87,22019,English,2004-05-01
5636,Fundamental Principles of the Metaphysic of Morals,Immanuel Kant,Ethics,"Philosophy, German",NA,1204,17,English,2004-05-01
5637,The Critique of Practical Reason,Immanuel Kant,Ethics,"Philosophy, German",Practical reason,387,63175,English,2004-05-01
5638,The Metaphysical Elements of Ethics,Immanuel Kant,Ethics,"Philosophy, German",NA,102,13421,English,2004-05-01
5639,The Conservation of Races,W. E. B. Du Bois,African Americans -- Social conditions,United States -- Race relations,African Americans -- Race identity,29,4506,English,2004-05-01
5640,Four Months in a Sneak-Box,Nathaniel H. Bishop,Mississippi River -- Description and travel,Ohio River -- Description and travel,Boats and boating,5,75404,English,2004-05-01
5641,"The Water of Life, and Other Sermons",Charles Kingsley,Church of England -- Sermons,"Sermons, English -- 19th century",NA,27,57474,English,2004-05-01
5642,The Innocents Abroad — Volume 01,Mark Twain,Middle East -- Description and travel,Voyages and travels,Europe -- Description and travel,19,23552,English,2004-06-22
5643,The Innocents Abroad — Volume 02,Mark Twain,Middle East -- Description and travel,Voyages and travels,Europe -- Description and travel,9,30753,English,2004-06-22
5644,The Innocents Abroad — Volume 03,Mark Twain,Middle East -- Description and travel,Voyages and travels,Europe -- Description and travel,13,36481,English,2004-06-22
5645,The Innocents Abroad — Volume 04,Mark Twain,Middle East -- Description and travel,Voyages and travels,Europe -- Description and travel,11,31254,English,2004-06-22
5646,The Innocents Abroad — Volume 05,Mark Twain,Middle East -- Description and travel,Voyages and travels,Europe -- Description and travel,12,30420,English,2004-06-22
5647,The Innocents Abroad — Volume 06,Mark Twain,Middle East -- Description and travel,Voyages and travels,Europe -- Description and travel,13,41888,English,2004-06-22
5648,The Harvard Classics Volume 38,Various,Science,Medicine,Geology,78,160799,English,2004-05-01
5649,"Jim Cummings; Or, The Great Adams Express Robbery",A. Frank Pinkerton,Mystery and detective stories,Train robberies -- United States -- Fiction,NA,4,17,English,2004-05-01
5650,A Yankee Girl at Fort Sumter,Alice Turner Curtis,"United States -- History -- Civil War, 1861-1865 -- Juvenile fiction","Charleston (S.C.) -- History -- Civil War, 1861-1865 -- Juvenile fiction",NA,11,39492,English,2004-05-01
5651,Tales of Chinatown,Sax Rohmer,Chinese -- Foreign countries -- Fiction,NA,NA,86,79634,English,2004-05-01
5652,Fanny's First Play,Bernard Shaw,English drama,NA,NA,75,26212,English,2004-05-01
5653,The Emancipatrix,Homer Eon Flint,Science fiction,Life on other planets -- Fiction,NA,15,34692,English,2004-05-01
5654,Love and Life: An Old Story in Eighteenth Century Costume,Charlotte M. Yonge,English fiction -- 19th century,NA,NA,13,104647,English,2004-05-01
5655,The Tale of Fatty Coon,Arthur Scott Bailey,Animals -- Juvenile fiction,Raccoon -- Juvenile fiction,NA,18,13078,English,2004-05-01
5656,Masters of the Guild,Louise Lamprey,"Great Britain -- History -- Medieval period, 1066-1485 -- Juvenile fiction",Middle Ages -- Juvenile fiction,Guilds -- Juvenile fiction,20,60840,English,2004-05-01
5657,The Lord of Death and the Queen of Life,Homer Eon Flint,Life on other planets -- Fiction,Venus (Planet) -- Fiction,Mercury (Planet) -- Fiction,24,47187,English,2004-05-01
5658,"The Physiology of Marriage, Part 1",Honoré de Balzac,Marriage -- Humor,NA,NA,6,39916,English,2005-07-04
5659,"The Queen of Sheba, and My Cousin the Colonel",Thomas Bailey Aldrich,Fiction,NA,NA,7,17,English,2004-05-01
5660,Time and Change,John Burroughs,Geology,Evolution,NA,14,66826,English,2004-05-01
5661,The Boy Scout Aviators,George Durston,Spy stories,Boy Scouts -- Juvenile fiction,Air pilots -- Juvenile fiction,4,17,English,2004-05-01
5662,"Stray Pearls: Memoirs of Margaret De Ribaumont, Viscountess of Bellaise",Yonge,Fronde -- Fiction,NA,NA,21,130861,English,2004-05-01
5663,La Vendée,Anthony Trollope,Historical fiction,War stories,Love stories,25,17,English,2004-05-01
